phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,source
train,0.25,10,-1,0.9728571428571428,105.292803051569,57.98611111111112,82,7,0,0,277.0,23.47926199261993,300.4792619926199,-1848.0,-381.325,-2229.325,75,52,51,49,61,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,11,-1,0.9701428571428572,150.2017957903828,88.54166666666666,0,0,0,0,285.4,23.47926199261993,308.8792619926199,477.0,-386.925,90.075,63,50,51,79,45,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,12,-1,0.9674285714285714,89.82829730989027,41.31944444444444,97,20,0,0,288.7,23.47926199261993,312.1792619926199,-2469.0,-434.05,-2903.05,49,52,62,55,70,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,13,-1,0.9647142857142856,173.3271356743829,51.04166666666666,0,0,0,0,233.5,23.47926199261993,256.9792619926199,153.0,-389.9,-236.9,55,72,50,55,56,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,14,-1,0.962,92.6124324944502,65.625,71,8,0,0,288.5,23.47926199261993,311.9792619926199,-1509.0,-392.35,-1901.3500000000004,56,57,66,55,54,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,15,-1,0.9592857142857144,148.29140659504986,75.69444444444444,0,0,0,0,252.7,23.47926199261993,276.1792619926199,351.0,-397.825,-46.82499999999998,56,66,48,61,57,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,16,-1,0.9565714285714286,100.70389048597968,62.84722222222222,71,4,0,0,266.9,23.47926199261993,290.3792619926199,-1521.0,-387.325,-1908.325,65,50,66,50,57,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,17,-1,0.9538571428571428,95.317300136569,58.68055555555556,93,7,0,0,258.2,23.47926199261993,281.6792619926199,-2091.0,-415.15,-2506.15,53,55,59,59,62,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,18,-1,0.9511428571428572,118.68496980484734,44.79166666666667,80,3,0,0,287.0,23.47926199261993,310.4792619926199,-1872.0,-410.25,-2282.25,54,61,53,58,62,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,19,-1,0.9484285714285714,111.5824448449969,61.11111111111112,47,5,0,0,260.7,23.47926199261993,284.1792619926199,-1026.0,-384.875,-1410.875,62,60,64,43,59,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,20,-1,0.9457142857142856,189.78635524462464,39.58333333333333,0,0,17,1,280.1,23.47926199261993,303.57926199261993,-208.0,-400.57499999999993,-608.5749999999999,60,53,59,57,59,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,21,-1,0.943,129.52938234981818,96.5277777777778,0,0,0,0,273.3,23.47926199261993,296.7792619926199,534.0,-383.675,150.325,58,58,66,55,51,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,22,-1,0.9402857142857144,107.29838820014749,31.944444444444443,117,9,0,0,229.7,23.47926199261993,253.17926199261996,-2919.0,-361.1,-3280.1,60,77,55,48,48,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,23,-1,0.9375714285714286,84.58425676069626,45.13888888888889,88,11,0,0,293.30000000000007,23.47926199261993,316.77926199262,-2220.0,-400.725,-2620.7250000000004,58,61,54,54,61,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,24,-1,0.9348571428571428,91.22360443522666,60.763888888888886,71,8,0,0,255.7,23.47926199261993,279.1792619926199,-1590.0,-389.75,-1979.75,56,65,56,57,54,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,25,-1,0.9321428571428572,135.65629178412192,88.19444444444444,0,0,0,0,301.1,23.47926199261993,324.57926199261993,450.0,-394.0,55.99999999999999,55,61,63,53,56,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,26,-1,0.9294285714285714,84.43535901804675,47.56944444444444,130,4,0,0,251.7,23.47926199261993,275.17926199262,-3060.0,-378.025,-3438.024999999999,61,67,54,53,53,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,27,-1,0.9267142857142856,100.35054561907728,76.73611111111111,41,5,0,0,278.5,23.47926199261993,301.9792619926199,-687.0,-398.19999999999993,-1085.2000000000005,51,65,54,66,52,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,28,-1,0.924,146.95963047948413,44.79166666666667,20,5,0,0,289.6,23.47926199261993,313.07926199261993,-465.0,-381.3,-846.3000000000001,66,60,53,53,56,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,29,-1,0.9212857142857144,194.71288222713963,27.77777777777778,0,0,0,0,262.6,23.47926199261993,286.07926199261993,-48.0,-357.825,-405.825,71,61,52,59,45,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,30,-1,0.9185714285714286,134.272347650671,98.26388888888889,0,0,0,0,287.4,23.47926199261993,310.8792619926199,552.0,-394.925,157.075,58,60,57,56,57,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,31,-1,0.9158571428571428,260.42880538089383,4.861111111111112,0,0,54,8,274.9,23.47926199261993,298.3792619926199,-1002.0,-379.775,-1381.775,72,56,44,61,55,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,32,-1,0.9131428571428571,137.1804549948748,73.95833333333334,1,1,0,0,243.1,23.47926199261993,266.57926199261993,258.0,-368.3,-110.3,69,69,48,46,56,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,33,-1,0.9104285714285714,87.07197801189086,37.84722222222222,133,10,0,0,260.3,23.47926199261993,283.7792619926199,-3255.0,-383.8,-3638.8,60,54,62,64,48,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,34,-1,0.9077142857142856,59.6997874768262,13.88888888888889,220,8,0,0,202.2,23.47926199261993,225.67926199261996,-5532.0,-371.9,-5903.9,66,69,44,57,52,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,35,-1,0.905,112.65200348852404,44.79166666666667,66,11,0,0,253.1,23.47926199261993,276.5792619926199,-1614.0,-389.375,-2003.375,64,42,69,62,51,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,36,-1,0.9022857142857142,179.39243887758306,50.69444444444444,0,0,0,0,267.3,23.47926199261993,290.7792619926199,150.0,-359.35,-209.35,78,52,55,53,50,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,37,-1,0.8995714285714286,179.9214849589716,46.52777777777778,0,0,0,0,217.5,23.47926199261993,240.97926199261997,114.0,-347.875,-233.875,69,64,70,38,47,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,38,-1,0.8968571428571429,196.71229451581868,24.305555555555557,0,0,0,0,269.4,23.47926199261993,292.8792619926199,-78.0,-349.2,-427.2000000000001,80,50,64,46,48,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,39,-1,0.8941428571428571,92.62428999690184,43.75,99,12,0,0,223.1,23.47926199261993,246.57926199262,-2436.0,-349.725,-2785.725,63,81,51,48,45,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,40,-1,0.8914285714285715,162.54859214933555,63.54166666666666,0,0,0,0,250.1,23.47926199261993,273.57926199261993,249.0,-394.325,-145.325,63,59,53,52,61,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,41,-1,0.8887142857142857,88.04216358948884,59.02777777777778,61,8,0,0,250.9,23.47926199261993,274.37926199261994,-1413.0,-368.85,-1781.85,65,67,51,55,50,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,42,-1,0.886,95.77125084285946,67.01388888888889,71,4,0,0,275.0,23.47926199261993,298.4792619926199,-1485.0,-407.07499999999993,-1892.075,49,58,57,73,51,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,43,-1,0.8832857142857142,82.16460692361845,46.18055555555556,124,8,0,0,289.20000000000005,23.47926199261993,312.67926199262,-2958.0,-411.375,-3369.375,57,61,52,51,67,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,44,-1,0.8805714285714286,101.43247089271236,66.66666666666666,68,11,0,0,282.5,23.47926199261993,305.9792619926199,-1428.0,-379.95,-1807.95,71,50,55,58,54,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,45,-1,0.8778571428571429,246.9907200172821,0.6944444444444444,0,0,38,4,296.4,23.47926199261993,319.8792619926199,-814.0,-361.1,-1175.1,69,61,58,52,48,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,46,-1,0.8751428571428571,87.02539018909339,56.94444444444444,70,11,0,0,265.7,23.47926199261993,289.1792619926199,-1638.0,-402.8,-2040.8,58,53,63,54,60,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,47,-1,0.8724285714285714,152.58840677558703,76.38888888888889,1,1,0,0,292.4,23.47926199261993,315.8792619926199,327.0,-375.9,-48.90000000000001,58,69,60,49,52,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,48,-1,0.8697142857142857,104.45339896468994,66.66666666666666,84,7,0,0,280.9,23.47926199261993,304.3792619926199,-1764.0,-363.6,-2127.6,73,45,64,62,44,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,49,-1,0.867,165.46683595986087,55.208333333333336,11,1,0,0,273.1,23.47926199261993,296.57926199261993,-87.0,-363.45,-450.44999999999993,75,51,59,53,50,dqn_penalty_sweep_coeff_0_25_seed43.csv
eval,0.25,49,0,0.0,162.74732920043513,71.875,0,0,0,0,297.1,23.47926199261993,320.57926199261993,333.0,-207.55,125.45000000000005,143,19,103,1,22,dqn_penalty_sweep_coeff_0_25_seed43.csv
eval,0.25,49,1,0.0,265.3681305090916,17.01388888888889,0,0,138,1,207.0,23.47926199261993,230.47926199261997,-2073.0,-122.75,-2195.75,205,9,59,1,14,dqn_penalty_sweep_coeff_0_25_seed43.csv
eval,0.25,49,2,0.0,189.0215158959907,37.5,0,0,0,0,279.9,23.47926199261993,303.3792619926199,36.0,-192.0,-156.0,155,15,96,2,20,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,50,-1,0.8642857142857143,104.31903452496287,73.95833333333334,45,3,0,0,273.70000000000005,23.47926199261993,297.17926199262,-798.0,-348.75,-1146.75,57,76,65,52,38,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,51,-1,0.8615714285714285,161.63351904009713,85.06944444444444,0,0,0,0,257.7,23.47926199261993,281.1792619926199,447.0,-352.65,94.35,69,59,63,55,42,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,52,-1,0.8588571428571429,199.05495759472083,36.80555555555556,0,0,0,0,309.70000000000005,23.47926199261993,333.17926199262,30.0,-389.9,-359.9,63,50,59,64,52,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,53,-1,0.8561428571428571,96.49860269040174,50.0,90,10,0,0,252.1,23.47926199261993,275.57926199261993,-2145.0,-374.5,-2519.5,66,61,61,44,56,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,54,-1,0.8534285714285714,146.91043310811654,65.27777777777779,8,3,0,0,289.2,23.47926199261993,312.6792619926199,39.0,-405.575,-366.5750000000001,53,57,64,55,59,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,55,-1,0.8507142857142858,95.87747094484044,64.23611111111111,53,16,0,0,258.9,23.47926199261993,282.3792619926199,-1155.0,-392.2,-1547.2,54,67,58,53,56,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,56,-1,0.848,162.19420061046188,61.458333333333336,0,0,0,0,277.0,23.47926199261993,300.4792619926199,216.0,-322.725,-106.725,80,69,50,52,37,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,57,-1,0.8452857142857143,98.7549220650845,55.55555555555556,116,2,0,0,292.4,23.47926199261993,315.8792619926199,-2628.0,-368.125,-2996.125,76,48,53,62,49,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,58,-1,0.8425714285714285,150.91813425242694,64.93055555555556,18,1,0,0,277.9,23.47926199261993,301.3792619926199,-168.0,-363.575,-531.575,76,62,46,49,55,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,59,-1,0.8398571428571429,68.34847828893069,28.819444444444443,161,8,0,0,210.4,23.47926199261993,233.87926199261997,-4035.0,-366.2,-4401.2,68,63,57,48,52,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,60,-1,0.8371428571428572,140.15016077892733,89.93055555555556,4,1,0,0,264.6,23.47926199261993,288.07926199261993,369.0,-366.5,2.500000000000014,65,64,56,55,48,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,61,-1,0.8344285714285714,192.7056926111906,37.5,0,0,0,0,311.9,23.47926199261993,335.3792619926199,36.0,-351.42499999999995,-315.425,78,64,51,42,53,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,62,-1,0.8317142857142857,276.3491872124161,3.4722222222222223,0,0,122,3,276.9,23.47926199261993,300.3792619926199,-1966.0,-330.5,-2296.5,82,63,49,54,40,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,63,-1,0.829,142.1327409779471,90.9722222222222,0,0,0,0,305.0,23.47926199261993,328.4792619926199,471.0,-349.825,121.175,81,53,57,48,49,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,64,-1,0.8262857142857143,125.02517876801974,73.26388888888889,5,2,0,0,263.0,23.47926199261993,286.4792619926199,132.0,-380.625,-248.625,49,78,57,55,49,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,65,-1,0.8235714285714286,191.24006540705852,41.66666666666667,0,0,0,0,254.1,23.47926199261993,277.57926199261993,72.0,-337.1,-265.1,79,57,65,43,44,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,66,-1,0.8208571428571428,216.05285625024703,34.72222222222222,0,0,55,4,219.1,23.47926199261993,242.5792619926199,-758.0,-353.125,-1111.125,71,69,45,58,45,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,67,-1,0.8181428571428572,171.58069709688058,46.18055555555556,0,0,0,0,288.2,23.47926199261993,311.6792619926199,78.0,-375.2,-297.2,69,58,50,59,52,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,68,-1,0.8154285714285714,69.05994606351881,28.125,174,11,0,0,270.2,23.47926199261993,293.6792619926199,-4320.0,-361.975,-4681.974999999999,69,61,62,45,51,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,69,-1,0.8127142857142857,179.93006905315076,59.375,0,0,0,0,305.1,23.47926199261993,328.57926199261993,225.0,-384.0750000000001,-159.07500000000005,66,59,49,59,55,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,70,-1,0.81,285.88344775176506,2.7777777777777777,0,0,144,8,293.7,23.47926199261993,317.1792619926199,-2280.0,-353.79999999999995,-2633.8,79,53,62,42,52,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,71,-1,0.8072857142857143,194.19816633102516,34.02777777777778,0,0,0,0,319.1,23.47926199261993,342.5792619926199,6.0,-347.7,-341.7,83,50,58,49,48,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,72,-1,0.8045714285714286,144.46801575173436,85.76388888888889,0,0,0,0,286.0,23.47926199261993,309.4792619926199,438.0,-372.65,65.35,85,45,50,46,62,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,73,-1,0.8018571428571428,108.62474302290444,67.01388888888889,67,4,0,0,291.0,23.47926199261993,314.4792619926199,-1395.0,-395.625,-1790.6249999999998,60,58,61,48,61,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,74,-1,0.7991428571428572,218.9131685679705,16.319444444444446,0,0,0,0,303.4,23.47926199261993,326.8792619926199,-147.0,-354.4,-501.4,82,53,53,48,52,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,75,-1,0.7964285714285715,115.76051036775677,65.27777777777779,59,10,0,0,315.0,23.47926199261993,338.4792619926199,-1242.0,-375.3,-1617.3,69,55,62,46,56,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,76,-1,0.7937142857142857,89.88814469835091,54.86111111111112,85,11,0,0,254.2,23.47926199261993,277.67926199262,-1989.0,-352.17499999999995,-2341.175,76,54,62,49,47,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,77,-1,0.791,163.7914624868757,67.36111111111111,0,0,0,0,257.5,23.47926199261993,280.9792619926199,294.0,-347.67499999999995,-53.67499999999998,67,72,55,51,43,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,78,-1,0.7882857142857143,125.09951057188049,83.68055555555556,1,1,0,0,267.4,23.47926199261993,290.8792619926199,327.0,-371.07499999999993,-44.075,66,64,45,66,47,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,79,-1,0.7855714285714286,164.47492278048992,71.52777777777779,0,0,0,0,280.6,23.47926199261993,304.07926199261993,330.0,-378.75,-48.74999999999999,62,60,57,59,50,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,80,-1,0.7828571428571429,67.49157917558911,26.041666666666668,193,6,0,0,281.20000000000005,23.47926199261993,304.67926199262,-4755.0,-378.05,-5133.049999999999,62,53,63,64,46,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,81,-1,0.7801428571428571,230.39166391182232,21.180555555555557,0,0,17,3,266.3,23.47926199261993,289.7792619926199,-343.0,-328.1,-671.0999999999999,70,63,78,41,36,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,82,-1,0.7774285714285715,147.3914136291277,95.83333333333334,0,0,0,0,303.20000000000005,23.47926199261993,326.67926199262,540.0,-384.35,155.64999999999998,62,60,56,56,54,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,83,-1,0.7747142857142857,118.68904086158146,71.18055555555556,46,4,0,0,285.7,23.47926199261993,309.1792619926199,-843.0,-343.9,-1186.9,88,54,43,55,48,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,84,-1,0.772,160.0508795607283,68.75,0,0,0,0,265.1,23.47926199261993,288.5792619926199,300.0,-346.75,-46.75,78,66,49,45,50,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,85,-1,0.7692857142857144,246.24737615926733,27.43055555555556,0,0,73,6,273.1,23.47926199261993,296.5792619926199,-1073.0,-337.20000000000005,-1410.1999999999998,85,62,40,57,44,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,86,-1,0.7665714285714286,96.84041044644071,54.86111111111112,110,2,0,0,269.29999999999995,23.47926199261993,292.77926199261987,-2508.0,-367.82499999999993,-2875.825,53,66,71,57,41,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,87,-1,0.7638571428571428,125.69882671558258,61.80555555555556,46,3,0,0,303.8,23.47926199261993,327.2792619926199,-912.0,-350.69999999999993,-1262.6999999999998,70,64,58,52,44,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,88,-1,0.7611428571428571,211.0358667470158,22.22222222222222,0,0,0,0,258.9,23.47926199261993,282.3792619926199,-96.0,-324.375,-420.375,96,49,56,40,47,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,89,-1,0.7584285714285715,104.83340316507454,85.76388888888889,16,2,0,0,222.1,23.47926199261993,245.57926199261996,9.0,-361.975,-352.975,54,76,63,52,43,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,90,-1,0.7557142857142858,159.0039816674722,53.81944444444444,10,1,0,0,307.5,23.47926199261993,330.9792619926199,-72.0,-385.975,-457.975,71,53,43,66,55,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,91,-1,0.753,82.45047155514334,39.58333333333333,126,6,0,0,285.0,23.47926199261993,308.4792619926199,-3099.0,-398.3,-3497.2999999999997,57,63,55,53,60,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,92,-1,0.7502857142857143,151.37637997651004,67.70833333333334,0,0,0,0,281.1,23.47926199261993,304.57926199261993,249.0,-325.5,-76.5,86,62,54,42,44,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,93,-1,0.7475714285714286,151.55365911540528,46.52777777777778,49,1,0,0,295.29999999999995,23.47926199261993,318.77926199261987,-1065.0,-348.3,-1413.3,82,61,41,56,48,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,94,-1,0.7448571428571429,86.93145000404436,45.83333333333333,147,6,0,0,302.90000000000003,23.47926199261993,326.37926199261994,-3447.0,-394.65,-3841.65,62,66,45,53,62,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,95,-1,0.7421428571428572,141.780053092927,57.98611111111112,34,2,0,0,265.2,23.47926199261993,288.6792619926199,-621.0,-337.275,-958.275,72,71,51,55,39,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,96,-1,0.7394285714285714,186.13352330626665,44.79166666666667,0,0,0,0,344.9,23.47926199261993,368.3792619926199,99.0,-373.875,-274.875,76,47,64,42,59,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,97,-1,0.7367142857142857,162.54873515971778,74.30555555555556,0,0,0,0,287.9,23.47926199261993,311.3792619926199,354.0,-335.95000000000005,18.05,91,48,53,50,46,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,98,-1,0.734,136.78220700189817,65.27777777777779,32,5,0,0,249.8,23.47926199261993,273.2792619926199,-567.0,-349.525,-916.525,81,62,42,54,49,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,99,-1,0.7312857142857143,205.44002121009737,47.22222222222222,0,0,24,3,297.8,23.47926199261993,321.2792619926199,-216.0,-341.075,-557.0749999999999,87,54,48,52,47,dqn_penalty_sweep_coeff_0_25_seed43.csv
eval,0.25,99,0,0.0,149.12240667479816,72.56944444444444,0,0,0,0,206.8,23.47926199261993,230.27926199261995,336.0,-176.10000000000002,159.9,91,164,2,31,0,dqn_penalty_sweep_coeff_0_25_seed43.csv
eval,0.25,99,1,0.0,196.1120442671339,40.625,0,0,0,0,205.2,23.47926199261993,228.67926199261996,63.0,-157.7,-94.69999999999996,121,133,0,34,0,dqn_penalty_sweep_coeff_0_25_seed43.csv
eval,0.25,99,2,0.0,81.69989299926868,48.61111111111111,66,7,0,0,160.0,23.47926199261993,183.47926199261997,-1698.0,-193.375,-1891.375,64,189,13,19,3,dqn_penalty_sweep_coeff_0_25_seed43.csv
train,0.25,0,-1,1.0,159.1564041636346,74.65277777777779,0,0,0,0,274.3,23.47926199261993,297.7792619926199,354.0,-428.32499999999993,-74.32499999999999,50,60,52,57,69,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,1,-1,0.9972857142857144,80.47873129054267,39.58333333333333,145,7,0,0,295.5,23.47926199261993,318.9792619926199,-3513.0,-395.675,-3908.675,52,61,67,53,55,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,2,-1,0.9945714285714286,144.9146378804876,50.34722222222222,42,2,0,0,316.6,23.47926199261993,340.07926199261993,-891.0,-405.15,-1296.15,54,60,62,50,62,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,3,-1,0.9918571428571428,237.0119172779522,16.666666666666664,0,0,11,2,231.8,23.47926199261993,255.27926199261995,-298.0,-382.1,-680.1,57,59,64,60,48,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,4,-1,0.9891428571428572,202.09677004259416,25.694444444444443,0,0,0,0,271.4,23.47926199261993,294.8792619926199,-66.0,-377.225,-443.225,57,60,71,51,49,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,5,-1,0.9864285714285714,133.14253058825696,56.94444444444444,45,6,0,0,308.90000000000003,23.47926199261993,332.37926199261994,-924.0,-416.05,-1340.0499999999995,54,62,50,56,66,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,6,-1,0.9837142857142858,91.06705439868207,41.66666666666667,96,9,0,0,266.6,23.47926199261993,290.07926199261993,-2418.0,-384.85,-2802.85,59,62,60,53,54,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,7,-1,0.981,188.2933934385717,48.26388888888889,0,0,0,0,226.2,23.47926199261993,249.67926199261996,129.0,-375.025,-246.025,57,63,69,50,49,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,8,-1,0.9782857142857144,226.63116232373451,40.625,0,0,70,5,260.4,23.47926199261993,283.8792619926199,-917.0,-391.7,-1308.7,58,57,58,63,52,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,9,-1,0.9755714285714284,97.8530584271504,57.638888888888886,86,9,0,0,283.0,23.47926199261993,306.4792619926199,-1938.0,-406.25,-2344.25,62,47,54,67,58,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,10,-1,0.9728571428571428,139.6276638459383,94.79166666666666,0,0,0,0,311.1,23.47926199261993,334.57926199261993,531.0,-410.7000000000001,120.3,55,57,60,52,64,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,11,-1,0.9701428571428572,100.4525957541068,61.80555555555556,74,6,0,0,258.20000000000005,23.47926199261993,281.67926199262,-1617.0,-432.825,-2049.8250000000003,50,58,56,51,73,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,12,-1,0.9674285714285714,189.43390650771627,39.58333333333333,0,0,0,0,260.29999999999995,23.47926199261993,283.77926199261987,54.0,-375.5,-321.5,67,51,67,51,52,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,13,-1,0.9647142857142856,93.21782413193732,64.23611111111111,76,7,0,0,246.5,23.47926199261993,269.9792619926199,-1638.0,-408.05,-2046.05,44,67,52,75,50,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,14,-1,0.962,155.1657121506055,74.65277777777779,0,0,0,0,298.2,23.47926199261993,321.6792619926199,354.0,-404.825,-50.825,62,53,51,61,61,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,15,-1,0.9592857142857144,96.74851887584666,65.97222222222221,70,4,0,0,295.6,23.47926199261993,319.07926199261993,-1473.0,-421.475,-1894.475,43,59,65,62,59,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,16,-1,0.9565714285714286,90.52851059682855,55.55555555555556,103,8,0,0,266.0,23.47926199261993,289.4792619926199,-2355.0,-403.45,-2758.45,62,61,48,51,66,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,17,-1,0.9538571428571428,122.80286445664528,44.44444444444444,80,3,1,1,231.4,23.47926199261993,254.87926199261992,-1874.0,-393.25,-2267.25,46,75,54,63,50,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,18,-1,0.9511428571428572,127.66194966849604,61.11111111111112,44,3,0,0,238.6,23.47926199261993,262.07926199261993,-897.0,-376.175,-1273.1750000000002,59,58,67,57,47,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,19,-1,0.9484285714285714,210.31378580018028,38.88888888888889,0,0,24,1,212.0,23.47926199261993,235.47926199261997,-288.0,-362.375,-650.375,69,63,58,47,51,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,20,-1,0.9457142857142856,135.97226429426283,95.13888888888889,0,0,0,0,282.9,23.47926199261993,306.3792619926199,525.0,-398.94999999999993,126.04999999999998,59,52,57,66,54,dqn_penalty_sweep_coeff_0_25_seed44.csv
train,0.25,21,-1,0.943,104.8828261152586,37.15277777777778,121,11,0,0,275.7,23.47926199261993,299.1792619926199,-2961.0,-391.8,-3352.8,59,67,45,61,56,dqn_penalty_sweep_coeff_0_25_seed44.csv
